TimeSec,Speed,Throttle,Brake,RPM,nGear,session_id,car_id,Speed_ms,Delta_KE,Acceleration,Longitudinal_G,Aero_Drag_N,Aero_Downforce_N,Effective_Weight_N,Brake_Work_EMA,Convective_Cooling_Factor,Wheel_Speed_ms,Slip_Ratio,Normal_Load_N,Tire_Load_Factor,Tire_Stress_Index,Thermal_Decay_Indicator,Calculated_Degradation_Index,Sustained_Tire_Decay_Flag,Brake_Temp_Target
41.88,207.65694125424548,99.9971379300304,-8.254814407560007e-14,10716.90471970023,4.999999997838061,2023-Monza-R,VER,57.68248368173485,22.652926968276915,9.834708092139977,1.002518663826705,2343.6450481266847,7132.832755168172,14961.212755168173,0.12235308937517961,1.281755429683474,57.68248368173485,0.0,14961.212755168173,1.9111505516043132,0.0,0.0,0.0,False,178.3465436521002
41.9,208.3291056487657,100.00280949560768,8.095033536885761e-14,10723.7994648586,5.000000006416632,2023-Monza-R,VER,57.86919601354603,21.57492356060402,9.33561659055897,0.9516428736553486,2358.841884909685,7179.083997551217,15007.463997551218,0.11623543490677213,1.285073486252971,57.86919601354603,0.0,15007.463997551218,1.9170587014875642,0.0,0.0,0.0,False,178.32810772741544
41.92,208.94592638860328,100.00692542514518,1.992696368120112e-13,10733.530027224859,5.0000000302351655,2023-Monza-R,VER,58.04053510794535,19.85986836242546,8.566954719966091,0.8732879429119359,2372.830679687469,7221.658590353167,15050.038590353168,0.11042366316230383,1.28811646217447,58.04053510794535,0.0,15050.038590353168,1.9224971948670309,0.0,0.0,0.0,False,178.31075736569537
41.94,209.51399494426224,100.00927878324502,2.665463695854229e-13,10746.003740461,5.000000063598148,2023-Monza-R,VER,58.19833192896173,18.342123696969338,7.889841050818802,0.8042651427949848,2385.7504130665216,7260.979518028545,15089.359518028545,0.104902480005359,1.2909173389240718,58.19833192896173,0.0,15089.359518028545,1.9275200639249173,0.0,0.0,0.0,False,178.2944094476257
41.96,210.04103358703935,100.01015938286652,2.912596421568664e-13,10761.101773372377,5.0000001003824845,2023-Monza-R,VER,58.34473155195538,17.061860556130796,7.31998114968242,0.7461754484895432,2397.768361095746,7297.555881595749,15125.93588159575,0.09965735600637625,1.2935145586353158,58.34473155195538,0.0,15125.93588159575,1.9321923414034257,0.0,0.0,0.0,False,178.27897434526108
41.980000000000004,210.53476458823087,100.00985703696898,2.8188856299403746e-13,10778.705294764348,5.000000134465082,2023-Monza-R,VER,58.48187905228635,16.02247761651188,6.857375016548772,0.699018859994778,2409.054193766877,7331.904067986146,15160.284067986147,0.09467448820730705,1.2959464577548543,58.48187905228635,0.0,15160.284067986147,1.9365799907498291,0.0,0.0,0.0,False,178.26436418742378
42.0,211.00291021913304,100.00866155851178,2.469122405646804e-13,10798.695473442254,5.000000159722845,2023-Monza-R,VER,58.61191950531473,15.22693061124437,6.502022651418926,0.6627953773107977,2419.779663016172,7364.546800484002,15192.926800484001,0.08994076379804104,1.2982512814318279,58.61191950531473,0.0,15192.926800484001,1.940749784819337,0.0,0.0,0.0,False,178.25049275820794
42.02,211.45319275104265,100.00686276045418,1.9480978333649623e-13,10820.95347821147,5.0000001700326795,2023-Monza-R,VER,58.73699798640074,14.677824356951078,6.253924054300342,0.637505000438363,2430.1183555475995,7396.012386449216,15224.392386449217,0.08544372560901001,1.300467194870463,58.73699798640074,0.0,15224.392386449217,1.9447692097789346,0.0,0.0,0.0,False,178.23727540403414
42.04,211.8933344552557,100.00475045575556,1.3406029977724356e-13,10845.360477877328,5.000000159271492,2023-Monza-R,VER,58.859259570904364,14.377504780652544,6.113079225181295,0.6231477293762787,2440.2455104774713,7426.83416232274,15255.21416232274,0.08117153932916137,1.3026322917246929,58.859259570904364,0.0,15255.21416232274,1.9487063942121792,0.0,0.0,0.0,False,178.22462894893712
42.06,212.331057603069,100.00261445737522,7.314289835460537e-14,10871.797641245208,5.00000012131619,2023-Monza-R,VER,58.980849334185834,14.328150946832466,6.07948816407351,0.61972356412574,2450.3379018006467,7457.550135915012,15285.930135915012,0.07711296236303301,1.304784599600454,58.980849334185834,0.0,15285.930135915012,1.9526300634250013,0.0,0.0,0.0,False,178.212471617798
42.08,212.77408446577869,100.00074457827247,2.053668753634661e-14,10900.146137120439,5.000000050043678,2023-Monza-R,VER,59.10391235160519,14.531867084298938,6.15315087096775,0.6272325046858053,2460.5737856781498,7488.702825976978,15317.082825976977,0.07325731424497431,1.306962082721987,59.10391235160519,0.0,15317.082825976977,1.9566095189524495,0.0,0.0,0.0,False,178.20072296725596
42.1,213.22994427923845,99.99942176972085,-1.55511568482423e-14,10930.289712971427,4.999999940185805,2023-Monza-R,VER,59.23054007756623,14.98442261395121,6.331386298052166,0.645401253624074,2471.128438356852,7520.825681955636,15349.205681955636,0.0695944485326549,1.3092016936448472,59.23054007756623,0.0,15349.205681955636,1.960712903813514,0.0,0.0,0.0,False,178.18930524630457
42.12,213.70172646411316,99.99872316422011,-3.3167909652944914e-14,10962.171425516155,4.9999998061381365,2023-Monza-R,VER,59.36159068447588,15.541570711073746,6.55253034548231,0.6679439699778094,2482.075532226464,7554.1429241675,15382.5229241675,0.06611472610587071,1.3115185220747356,59.36159068447588,0.0,15382.5229241675,1.9649688599898703,0.0,0.0,0.0,False,178.1781746143208
42.14,214.18808062588,99.99852207549621,-3.6615296414724727e-14,10995.793640722284,4.999999681959955,2023-Monza-R,VER,59.49668906274444,16.057560837640267,6.754918913427943,0.688574812785723,2493.386076641477,7588.566320213191,15416.946320213192,0.06280898980040923,1.3139058400088477,59.49668906274444,0.0,15416.946320213192,1.9693661166439533,0.0,0.0,0.0,False,178.16732101754764
42.160000000000004,214.6874633345727,99.99868295558936,-3.0466975308921986e-14,11031.161303220459,4.999999602565481,2023-Monza-R,VER,59.63540648182575,16.52569682369085,6.935870954065493,0.7070204846142194,2505.0263643416642,7623.99328277898,15452.373282778979,0.05966854031024839,1.3163559820241002,59.63540648182575,0.0,15452.373282778979,1.9738915692364165,0.0,0.0,0.0,False,178.15673681564638
42.18,215.19833116022497,99.99907025653968,-1.9296604510890666e-14,11068.27935764133,4.999999602868942,2023-Monza-R,VER,59.777314211173604,16.94558804879307,7.095386467392828,0.7232809854630813,2516.9624129235326,7660.320387158578,15488.700387158578,0.056685113294646636,1.3188612947666083,59.777314211173604,0.0,15488.700387158578,1.9785320062590954,0.0,0.0,0.0,False,178.1464153070983
42.2,215.71914067287102,99.99954843038739,-7.677842195971069e-15,11107.15274861558,4.999999717784559,2023-Monza-R,VER,59.92198352024195,17.316814698770486,7.233465453417409,0.7373563153330692,2529.159944276979,7697.443308669068,15525.823308669067,0.05385085762987859,1.321414137744067,59.92198352024195,0.0,15525.823308669067,1.983274101240495,0.0,0.0,0.0,False,178.1363506801696
42.22,216.24834844254443,99.99998192917265,-1.8434653951746538e-16,11147.786420773842,4.999999982226559,2023-Monza-R,VER,60.06898567848456,17.638931441834757,7.350107912130355,0.7492464742232777,2541.584366611322,7735.256767947501,15563.6367679475,0.051158314748383796,1.324006883996848,60.06898567848456,0.0,15563.6367679475,1.9881044057579602,0.0,0.0,0.0,False,178.12653796645117
42.24,216.78372821572594,100.00025982290427,-2.7604267435971173e-16,11189.99425279228,5.000000409843761,2023-Monza-R,VER,60.21770228214609,17.888627699199787,7.435830183076675,0.7579847281423725,2554.184668746945,7773.6055135776605,15601.98551357766,0.04860039901096331,1.3266285777680062,60.21770228214609,0.0,15601.98551357766,1.9930030879412675,0.0,0.0,0.0,False,178.1169780111721
42.26,217.31987973928116,100.00038561440843,-6.235840046729096e-15,11232.701982826758,5.000000915436044,2023-Monza-R,VER,60.366633260911435,17.958743116196274,7.446548938267128,0.7590773637377296,2566.834358429416,7812.104569133006,15640.484569133007,0.0461703790603857,1.3292527532995513,60.366633260911435,0.0,15640.484569133007,1.997920970767005,0.0,0.0,0.0,False,178.10769570398352
42.28,217.85048121209053,100.00039603125774,-1.4843538790346788e-14,11274.577483813635,5.0000013851032135,2023-Monza-R,VER,60.514022558914036,17.816515003377845,7.3694649001300405,0.7512196636218186,2579.3838661849204,7850.298723171498,15678.678723171499,0.043861860107296,1.3318484898064233,60.514022558914036,0.0,15678.678723171499,2.002799905366308,0.0,0.0,0.0,False,178.0987233575264
42.300000000000004,218.36921073348253,100.00032780461393,-2.287877666350216e-14,11314.288600832977,5.000001704941972,2023-Monza-R,VER,60.65811409263404,17.459879014251328,7.204576686000053,0.7344114868501582,2591.682168465584,7887.7283388083,15716.108338808299,0.04166876710182215,1.3343849259075498,60.65811409263404,0.0,15716.108338808299,2.007581177562701,0.0,0.0,0.0,False,178.09009389876266
42.32,218.8697464027857,100.00021766563873,-2.7121191424485443e-14,11350.503178964853,5.000001761049017,2023-Monza-R,VER,60.79715177855158,16.88685910922959,6.951884295877164,0.7086528334227487,2603.5768498506472,7923.929543023711,15752.309543023712,0.03958532874660117,1.3368312572209229,60.79715177855158,0.0,15752.309543023712,2.01220553205436,0.0,0.0,0.0,False,178.08184083741114
42.34,219.345766319329,100.00010234549393,-2.4350420831591233e-14,11381.889063289373,5.0000014395210535,2023-Monza-R,VER,60.92937953314694,16.095625910028048,6.611387729768126,0.6739437033402778,2614.914206351023,7958.434541068333,15786.814541068332,0.037606062309154004,1.3391567317375734,60.92937953314694,0.0,15786.814541068332,2.016613212576335,0.0,0.0,0.0,False,178.07399823947378
42.36,219.7909485824407,100.00001857534124,-1.1346102643114604e-14,11407.114098886594,5.000000626454782,2023-Monza-R,VER,61.053041272900195,15.084558376188852,6.183086987662634,0.6302840966016956,2625.5393921572513,7990.772063087287,15819.152063087287,0.035725759193641515,1.3413306434923777,61.053041272900195,0.0,15819.152063087287,2.020744018952489,0.0,0.0,0.0,False,178.06660070498745
42.38,220.2004259247258,99.99999920494443,4.335564518880542e-15,11425.13783751104,4.999999770208738,2023-Monza-R,VER,61.1667849790905,13.901736007836917,5.687185309515286,0.57973346682113,2635.3314274577715,8020.573909654087,15848.953909654087,0.03393947123398046,1.3433294237362006,61.1667849790905,0.0,15848.953909654087,2.024550917259265,0.0,0.0,0.0,False,178.05967270111046
42.4,220.59519535512788,100.00000603917907,-1.5841740175639654e-13,11440.118966065022,5.000008361344896,2023-Monza-R,VER,61.27644315420219,13.42690095188118,5.4829087555845035,0.558910168764985,2644.789000815753,8049.357828569684,15877.737828569683,0.032242497671510786,1.3452557066145463,61.27644315420219,0.0,15877.737828569683,2.028227785131749,0.0,0.0,0.0,False,178.0530499349555
42.42,220.9886454334572,100.00001019802231,-5.266779212018612e-13,11454.757528243254,5.000027783276928,2023-Monza-R,VER,61.385734842627,13.40595653913806,5.464584421240559,0.5570422447747766,2654.2318214530083,8078.0968479004605,15906.47684790046,0.030630372785363923,1.3471748658277094,61.385734842627,0.0,15906.47684790046,2.03189891751556,0.0,0.0,0.0,False,178.04662452138624
42.44,221.38179909558002,100.00001209917795,-1.0030377391116704e-12,11469.296403264341,5.000052901036366,2023-Monza-R,VER,61.49494419321667,13.41971915752174,5.460467529483282,0.5566225820064507,2663.6843361345877,8106.865370844398,15935.245370844397,0.029098854141181157,1.3490918967059433,61.49494419321667,0.0,15935.245370844397,2.0355738187012378,0.0,0.0,0.0,False,178.04037963405167
42.46,221.77566886270066,100.00001218535292,-1.489986673323638e-12,11483.976398853963,5.000078574318908,2023-Monza-R,VER,61.60435246186129,13.468080918402393,5.470413432231069,0.5576364354975606,2673.1709156314873,8135.737569313223,15964.117569313223,0.027643911426795394,1.3510117367032286,61.60435246186129,0.0,15964.117569313223,2.0392619634347366,0.0,0.0,0.0,False,178.0342990000841
42.480000000000004,222.1712672560229,100.00001089925408,-1.8900145416750553e-12,11499.038322737782,5.000099662820255,2023-Monza-R,VER,61.714240904450804,13.55128816735396,5.494422129475751,0.5600838052472733,2682.7161042343673,8164.788143321988,15993.16814332199,0.026261715846128342,1.3529393162530705,61.714240904450804,0.0,15993.16814332199,2.0429728939221126,0.0,0.0,0.0,False,178.02836680048188
42.5,222.56960679675063,100.00000868358838,-2.105611162003338e-12,11514.722982641455,5.000111026236109,2023-Monza-R,VER,61.82489077687517,13.669589159956104,5.532493621218393,0.5639646912556975,2692.3446210989114,8194.092325083644,16022.472325083643,0.024948630043392962,1.3548795587516738,61.82489077687517,0.0,16022.472325083643,2.046716220352569,0.0,0.0,0.0,False,178.02256764796795
42.52,222.97170000608813,100.00000598106267,-2.0392663521461136e-12,11531.271186290654,5.000107524262167,2023-Monza-R,VER,61.93658333502448,13.823235643887074,5.584627907465389,0.5692790935234852,2702.081362705574,8223.725886495225,16052.105886495225,0.02370119853108599,1.3568373804967515,61.93658333502448,0.0,16052.105886495225,2.050501621854742,0.0,0.0,0.0,False,178.01688656602326
42.54,223.3785594052391,100.00000323438388,-1.5934699299409518e-12,11548.92374141104,5.000084016594133,2023-Monza-R,VER,62.04959983478864,14.012484440970184,5.650824988207859,0.5760270120497307,2711.9514064336827,8253.765150015557,16082.145150015556,0.022516138596581147,1.3588176905826312,62.04959983478864,0.0,16082.145150015556,2.054338847886224,0.0,0.0,0.0,False,178.01130896903854
42.56,223.79119751540784,100.0000008862589,-6.707117132250136e-13,11567.921455728288,5.000035362927704,2023-Monza-R,VER,62.16422153205773,14.23759902934762,5.731084863454683,0.5842084468353397,2721.9800152499793,8284.28700293472,16112.667002934719,0.02139033166339306,1.3608253907523657,62.16422153205773,0.0,16112.667002934719,2.0582377200563484,0.0,0.0,0.0,False,178.0058206435309
42.58,224.21056092661118,99.99999936439188,8.115796397712638e-13,11588.490177765885,4.99995721054835,2023-Monza-R,VER,62.280711368503106,14.496569880041989,5.82449182226874,0.5937300532384037,2732.191036659234,8315.36402461506,16143.744024615062,0.020320815084303397,1.3628650545970762,62.280711368503106,0.0,16143.744024615062,2.0622075096782555,0.0,0.0,0.0,False,178.00040821128985
42.6,224.6360798115679,99.99999875142365,2.5923821417968417e-12,11610.511694397546,4.999863321306151,2023-Monza-R,VER,62.39891105876886,14.737092753354773,5.909984513287725,0.6024449045145489,2742.571476367378,8346.956667205064,16175.336667205065,0.019304774343170985,1.364933877183096,62.39891105876886,0.0,16175.336667205065,2.066243164895555,0.0,0.0,0.0,False,177.99506968778033
42.62,225.06566792569782,99.99999878493172,4.067080476576314e-12,11633.523730847162,4.999785571615806,2023-Monza-R,VER,62.51824109047162,14.906367726187455,5.966501585137962,0.6082060739182428,2753.0711491345114,8378.912193018079,16207.292193018078,0.01833953564661731,1.3670216889809872,62.51824109047162,0.0,16207.292193018078,2.0703251749427185,0.0,0.0,0.0,False,177.98981444495107
42.64,225.49717309323432,99.99999918749083,4.616120487444028e-12,11657.049053136489,4.999756625481779,2023-Monza-R,VER,62.638103637009536,15.001558194413064,5.993127326895831,0.6109202168089531,2763.6378716877016,8411.071783397352,16239.451783397351,0.017422558887764228,1.3691180155202487,62.638103637009536,0.0,16239.451783397351,2.074433252268969,0.0,0.0,0.0,False,177.9846526062727
42.660000000000004,225.92844313841042,99.99999968167579,3.619948017732486e-12,11680.610427287253,4.999809146908535,2023-Monza-R,VER,62.75790087178067,15.022094591502082,5.989861738556712,0.6105873331862092,2774.21905956559,8443.275398677884,16271.655398677885,0.016551430961859015,1.3712123983081321,62.75790087178067,0.0,16271.655398677885,2.078546953351509,0.0,0.0,0.0,False,177.97959455065387
42.68,226.3573258854591,99.9999999900613,4.590089107763869e-13,11703.730619321192,4.99997579990054,2023-Monza-R,VER,62.87703496818308,14.967404557869031,5.956704820120606,0.6072074230500109,2784.7617251510396,8475.361772198818,16303.741772198817,0.015723859416118785,1.3732943948162755,62.87703496818308,0.0,16303.741772198817,2.0826456779306595,0.0,0.0,0.0,False,177.97465089849103
42.7,226.78226130019956,99.99999989723071,-5.142253631184759e-12,11726.053341827599,5.00027111216555,2023-Monza-R,VER,62.99507258338877,14.857643396301228,5.901880760284328,0.6016188338720008,2795.227077718309,8507.212845229637,16335.592845229636,0.01493766641885436,1.3753564511777225,62.99507258338877,0.0,16335.592845229636,2.086714345142882,0.0,0.0,0.0,False,177.9698281893549
42.72,227.20489211151298,99.99999952315807,-1.1598790663551886e-11,11747.87648066846,5.000611516187861,2023-Monza-R,VER,63.11247003097583,14.804703624402464,5.8698723793529695,0.5983560019727797,2805.6551408337477,8538.95042862445,16367.33042862445,0.014190783038004893,1.3774065577960837,63.11247003097583,0.0,16367.33042862445,2.0907685151492963,0.0,0.0,0.0,False,177.96510988598948
42.74,227.62793892466567,99.99999910069172,-1.669937423587423e-11,11769.718080958379,5.000880430918526,2023-Monza-R,VER,63.22998303462935,14.846881148693228,5.87565018267604,0.5989449727498511,2816.1129127428585,8570.77843008696,16399.15843008696,0.013481243799525196,1.3794579186874938,63.22998303462935,0.0,16399.15843008696,2.094834235191312,0.0,0.0,0.0,False,177.9604718583277
42.76,228.05412315718894,99.99999886276504,-1.8232304522030062e-11,11792.096353719417,5.000961250430285,2023-Monza-R,VER,63.34836754366359,14.98491588757588,5.919225451712151,0.603386896198996,2826.66791287117,8602.902343520953,16431.282343520954,0.012807181514659371,1.3815237221290242,63.34836754366359,0.0,16431.282343520954,2.0989377551320905,0.0,0.0,0.0,False,177.9558902161387
42.78,228.4861662266145,99.99999904231147,-1.398588169590132e-11,11815.529509973672,5.000737368795873,2023-Monza-R,VER,63.46837950739292,15.219526847362431,6.000598186466277,0.6116817723207214,2837.388167094281,8635.529204199986,16463.909204199987,0.012166822365854531,1.3836171366208894,63.46837950739292,0.0,16463.909204199987,2.1031055217299093,0.0,0.0,0.0,False,177.95134130427357
42.800000000000004,228.9267895504739,99.99999987226441,-1.7484059313668902e-12,11840.535760743218,5.000092180088023,2023-Monza-R,VER,63.590774875131636,15.55145192521968,6.119768386935931,0.6238296011147738,2848.342221044107,8668.867629264674,16497.247629264675,0.01155848123839078,1.3857513104795327,63.590774875131636,0.0,16497.247629264675,2.1073641838112964,0.0,0.0,0.0,False,177.94680169300514
42.82,229.37429826515165,100.00000125220743,1.6561644188995032e-11,11866.824665151486,4.999126831086877,2023-Monza-R,VER,63.71508285143101,15.825133545045446,6.215398814968864,0.6335778608530952,2859.4890494848987,8702.792759301867,16531.172759301866,0.010980557263691902,1.387917993230345,63.71508285143101,0.0,16531.172759301866,2.1116977917911326,0.0,0.0,0.0,False,177.94228023613462
42.84,229.80311081764768,100.0000012787084,1.6686567221915677e-11,11889.731962793336,4.999120244876119,2023-Monza-R,VER,63.834197449346576,15.192981237446475,5.955729895778106,0.6071080423830892,2870.1906056440253,8735.362712829643,16563.742712829644,0.010431529488723616,1.389993362549795,63.834197449346576,0.0,16563.742712829644,2.1158582890495405,0.0,0.0,0.0,False,177.9379593210505
42.86,230.1805975232499,99.99999754112633,-3.1878177379236835e-11,11903.262108166373,5.001680692566049,2023-Monza-R,VER,63.93905486756942,13.397973355887643,5.242870911142106,0.5344414792193788,2879.627803126578,8764.084618211326,16592.464618211325,0.009909952845188606,1.391819683801252,63.93905486756942,0.0,16592.464618211325,2.1195272352915064,0.0,0.0,0.0,False,177.93407237055752
42.88,230.49691179216833,99.99998991889686,-1.3040215925989138e-10,11904.654670612186,5.006875108823036,2023-Monza-R,VER,64.02691994226898,11.243739935668145,4.3932537349778755,0.4478342237490189,2887.5476124437646,8788.188385698415,16616.568385698414,0.009414454509249872,1.3933495849804431,64.02691994226898,0.0,16616.568385698414,2.1226062589831374,0.0,0.0,0.0,False,177.9306874224497
42.9,230.76499618753255,99.99998058198943,-2.509143116244784e-10,11894.38544357818,5.013228793168942,2023-Monza-R,VER,64.10138782987015,9.541444421704,3.7233943800586644,0.3795509052047568,2894.2683673583024,8808.642857177443,16637.022857177442,0.008943730445841694,1.3946458864483988,64.10138782987015,0.0,16637.022857177442,2.125219120325973,0.0,0.0,0.0,False,177.92770737730825
42.92,230.99878410520844,99.999971799962,-3.6417223565840115e-10,11873.070925907667,5.019200017510658,2023-Monza-R,VER,64.16632891811345,8.329845112097246,3.2470544121650846,0.3309943335540351,2900.135702009136,8826.499962636502,16654.879962636503,0.008496541977627121,1.3957761040956287,64.16632891811345,0.0,16654.879962636503,2.127500193224716,0.0,0.0,0.0,False,177.92502823620734
42.94,231.21220894106128,99.99996584237248,-4.409335325469108e-10,11841.327616443972,5.023247053755074,2023-Monza-R,VER,64.22561359473924,7.611674793231941,2.9642338312896754,0.3021645087960933,2905.4971754416183,8842.817490474492,16671.197490474493,0.00807171251816866,1.3968076793022641,64.22561359473924,0.0,16671.197490474493,2.129584599939514,0.0,0.0,0.0,False,177.92254624858657
42.96,231.4192040909569,99.99996497877875,-4.5195580347537956e-10,11799.772014030388,5.023828173809079,2023-Monza-R,VER,64.28311224748802,7.389078602390327,2.8749326374388318,0.29306143093158327,2910.7018576821774,8858.657827728366,16687.037827728367,0.0076681244682071945,1.397807995126967,64.28311224748802,0.0,16687.037827728367,2.1316080501621495,0.0,0.0,0.0,False,177.9201578811396
42.980000000000004,231.63370295076066,99.99997147873877,-3.679966496290812e-10,11749.02061751024,5.019401649579558,2023-Monza-R,VER,64.34269526410019,7.6639136257163045,2.9791508306082903,0.30368509996007037,2916.100126842291,8875.087342563496,16703.467342563497,0.007284716267281998,1.3988443842790046,64.34269526410019,0.0,16703.467342563497,2.1337067621351413,0.0,0.0,0.0,False,177.91775979936952
43.0,231.86963891633812,99.99998761181044,-1.5981367219342377e-10,11689.689925726869,5.008425752973409,2023-Monza-R,VER,64.40823303231615,8.438048496280317,3.276888410798051,0.3340355158815546,2922.0436772518588,8893.176409027397,16721.5564090274,0.006920479593316557,1.3999841289472972,64.40823303231615,0.0,16721.5564090274,2.1360174658137954,0.0,0.0,0.0,False,177.91524886168435
43.02,232.14052393612036,100.00001510443028,1.9483174960574796e-10,11622.37649529184,4.989728011561242,2023-Monza-R,VER,64.48347887114454,9.698564980203628,3.7622919414197042,0.3835159981059841,2928.875103959789,8913.967707703707,16742.347707703706,0.006574456665357212,1.4012924173330923,64.48347887114454,0.0,16742.347707703706,2.138673353580652,0.0,0.0,0.0,False,177.91252517866414
43.04,232.4501766675418,100.00004319124209,5.570913416069193e-10,11547.218211487665,4.970628833179547,2023-Monza-R,VER,64.5694935187616,11.100445944051899,4.300732380853134,0.4384028930533266,2936.693980571631,8937.76428869627,16766.14428869627,0.006245736847573099,1.402787567488414,64.5694935187616,0.0,16766.14428869627,2.1417131371620015,0.0,0.0,0.0,False,177.90955926983204
43.06,232.79272247704085,100.00004861509711,6.270299347137584e-10,11463.894288267607,4.966941505930636,2023-Monza-R,VER,64.66464513251135,12.296836844227983,4.7575806874874615,0.48497254714449145,2945.3555650237845,8964.125632681084,16792.505632681085,0.005933453409595216,1.404441077038476,64.66464513251135,0.0,16792.505632681085,2.145080544465277,0.0,0.0,0.0,False,177.9063919819434
43.08,233.16186528362084,100.00000757572509,9.770858178911179e-11,11372.06399735334,4.99484857358057,2023-Monza-R,VER,64.76718480100578,13.271896934010329,5.126983424721487,0.5226282797881231,2954.703957426678,8992.577261733368,16820.95726173337,0.0056367812713565965,1.406222428818756,64.76718480100578,0.0,16820.95726173337,2.148714965514368,0.0,0.0,0.0,False,177.90306727556884
43.1,233.5507140543599,99.99990313661131,-1.2492905392785147e-09,11271.970946990177,5.06709549409086,2023-Monza-R,VER,64.8751983484333,14.00313370092772,5.400677371375906,0.5505277646662493,2964.5674147272684,9022.59647960473,16850.97647960473,0.005354935379101457,1.4080982646658855,64.8751983484333,0.0,16850.97647960473,2.1525496309076373,0.0,0.0,0.0,False,177.8996334608352
43.12,233.94915979276462,99.9997554857785,-3.153594035266001e-09,11167.01929262959,5.177837287388094,2023-Monza-R,VER,64.98587772021239,14.372942317833804,5.533968588954252,0.5641150447455915,2974.691355972393,9053.408474698588,16881.788474698587,0.005087171311455697,1.41001974918151,64.98587772021239,0.0,16881.788474698587,2.1564855659406654,0.0,0.0,0.0,False,177.89616215311293
43.14,234.34601051029068,99.99959730535575,-5.193693351210722e-09,11061.676858539147,5.3149724399797025,2023-Monza-R,VER,65.0961140306363,14.339758823208285,5.511815521195729,0.5618568319261701,2984.79192359349,9084.149332675841,16912.52933267584,0.004832784156160732,1.4119328913153335,65.0961140306363,0.0,16912.52933267584,2.160412413893531,0.0,0.0,0.0,False,177.89273278817055
43.160000000000004,234.73007340227278,99.99946128688744,-6.94795850399293e-09,10960.412270545545,5.466394723577656,2023-Monza-R,VER,65.202798167298,13.9008269557944,5.33420683308492,0.5437519707527951,2994.5833185804777,9113.949230462324,16942.329230462325,0.004591106571746021,1.4137837688799073,65.202798167298,0.0,16942.329230462325,2.164219063262428,0.0,0.0,0.0,False,177.889424781138
43.18,235.0901556640456,99.99938012191797,-7.994759510493283e-09,10867.69415447547,5.619997909893902,2023-Monza-R,VER,65.30282101779044,13.053544036173662,5.001142524621827,0.5098004612254665,3003.777908660958,9141.932765489873,16970.312765489874,0.00436150694382463,1.4155185288231875,65.30282101779044,0.0,16970.312765489874,2.1677936898170342,0.0,0.0,0.0,False,177.88631752204162
43.2,235.41506449094416,99.99938650199168,-7.912466387593508e-09,10787.991136155513,5.763675770640558,2023-Monza-R,VER,65.3930734697067,11.795624932886312,4.5126225958135535,0.4600023033449086,3012.0864519730594,9167.219636439746,16995.599636439747,0.004143387627275446,1.417083378480132,65.3930734697067,0.0,16995.599636439747,2.171023843558916,0.0,0.0,0.0,False,177.88349038505982
43.22,235.69360707830313,99.99951311865297,-6.2794491521748295e-09,10725.771841412388,5.885322077529534,2023-Monza-R,VER,65.47044641063975,10.125295393992928,3.868647046652285,0.39435749711032464,3019.2184569162036,9188.92573844062,17017.30573844062,0.003936183265279309,1.4184245718000492,65.47044641063975,0.0,17017.30573844062,2.1737965886225017,0.0,0.0,0.0,False,177.88102274548353
43.24,235.9145906214575,99.99979266344626,-2.67407782111709e-09,10685.504896072705,5.972830602272924,2023-Monza-R,VER,65.53183072818264,8.041485378730613,3.0692158771444156,0.3128660425223665,3024.8826781798466,9206.164672721272,17034.544672721273,0.0037393591765844964,1.4194883905906046,65.53183072818264,0.0,17034.544672721273,2.1759986961186444,0.0,0.0,0.0,False,177.87899400430257
43.26,236.06786827035248,100.00024371567702,3.1432682925993874e-09,10671.301042022715,6.014832117420947,2023-Monza-R,VER,65.57440785287568,5.5821266681014095,2.128856234651977,0.2170087904844013,3028.814588651691,9218.131356766016,17046.511356766016,0.0035524087857157463,1.420226154914471,65.57440785287568,0.0,17046.511356766016,2.177527324525127,0.0,0.0,0.0,False,177.87747606695686
43.28,236.16735013097713,100.00056027315661,7.225996065775963e-09,10679.039690518566,6.016908414804105,2023-Monza-R,VER,65.6020417030492,3.624910353321866,1.3816925086757692,0.14084531179161766,3031.3678848818113,9225.90225833595,17054.28225833595,0.00337482876849789,1.4207049351515029,65.6020417030492,0.0,17054.28225833595,2.178519982210361,0.0,0.0,0.0,False,177.87636722056342
43.300000000000004,236.25100326536372,100.00011175220229,1.441298564980917e-09,10696.368922186368,6.001592305533049,2023-Monza-R,VER,65.62527868482326,3.0493268521122445,1.161849088703093,0.11843517723782802,3033.5157544832687,9232.439252775166,17060.819252775167,0.003206095398613829,1.4211075046403687,65.62527868482326,0.0,17060.819252775167,2.179355020167029,0.0,0.0,0.0,False,177.87539215291642
43.32,236.351882857866,99.99842024808679,-2.037448943406855e-08,10712.22476741624,5.989129230993523,2023-Monza-R,VER,65.65330079385167,3.678702667246398,1.4011054514206478,0.14282420503778265,3036.1069406745096,9240.325471618075,17068.705471618076,0.00304567646870183,1.421592936231363,65.65330079385167,0.0,17068.705471618076,2.1803624085210576,0.0,0.0,0.0,False,177.8743110838841
